fid,objectid,uid,name,subdistrict,district,state,country,censusname,villagename_locallang,lgd_villagename,lgd_villagecode,lgd_subdistrictcode,lgd_districtcode,lgd_statecode,censuscode2011,premiumdata.sde.VillageBoundary26.area,level_2011,tru_2011,st_area(shape),st_perimeter(shape),slope5_mean,slope_Risk
318,211912,"182862066235208",Deobil Gaon,Tengakhat,Dibrugarh,Assam,India,Deobil Gaon,,Deobil Gaon,291613,2066,286,18,"291613",3.19094402,Village,Rural,4060505.47335052,9434.61378635952,0.76311660159873,0.143214720252016
319,211518,"182862069235676",Deodhai,Naharkatiya,Dibrugarh,Assam,India,Deodhai,,Deodhai,292256,2069,286,18,"292256",0.84963018,Village,Rural,1080647.05170991,6056.46235462985,1.14059447304213,0.214056302844815
320,205100,"182862067235910",Deodhai Bangali,Moran,Dibrugarh,Assam,India,Deodhai Bangali,,Deodhai Bangali,291942,2067,286,18,"291942",1.82800577,Village,Rural,2318049.3463424,6948.07983256344,0.727250887778545,0.136483772241403
321,205270,"182862065235012",Deodhai Kopowhuwa,Chabua,Dibrugarh,Assam,India,Deodhai Kopowhuwa,,Deodhai Kopowhuwa,291435,2065,286,18,"291435",2.26390298,Village,Rural,2888343.93635729,8452.24831285911,0.511328319353492,0.0959614062382178
322,206790,"182862069235709",Deodhai No 2,Naharkatiya,Dibrugarh,Assam,India,Deodhai No.2,,Deodhai,292255,2069,286,18,"292255",1.40385297,Village,Rural,1785634.27515163,8077.94773227905,0.862211442187181,0.161811930486417
323,205453,"182862066235244",Deogharia,Tengakhat,Dibrugarh,Assam,India,Deogharia,,Deogharia,291492,2066,286,18,"291492",1.91012086,Village,Rural,2433023.09020128,6010.84954949559,1.10779956542704,0.207901655560316
324,205227,"182862067235747",Deogharia No 1,Moran,Dibrugarh,Assam,India,Deogharia No.1,,Deogharia,291822,2067,286,18,"291822",1.75475256,Village,Rural,2230557.77414821,6539.10970231028,0.50055211652721,0.0939390273908546
325,205122,"182862067235748",Deogharia No 2,Moran,Dibrugarh,Assam,India,Deogharia No.2,,Deogharia,291821,2067,286,18,"291821",1.01203353,Village,Rural,1286618.42746604,6138.59960642863,0.71829691742554,0.134803373261006
326,205205,"182862063234706",Deori Gaon,Dibrugarh West,Dibrugarh,Assam,India,Deori Gaon,,Deori Gaon,291223,2063,286,18,"291223",4.70401129,Village,Rural,5982491.12758636,11409.5455165371,1.14697108056767,0.215253006023614
327,206427,"182862068235308",Deroi Alikinar,Tingkhong,Dibrugarh,Assam,India,Deroi Alikinar,,Deroi Alikinar,292099,2068,286,18,"292099",0.21982553,Village,Rural,279061.039734591,2507.51556264368,0.842385649424175,0.158091207652737
328,206506,"182862068235303",Deroibam,Tingkhong,Dibrugarh,Assam,India,Deroibam No.79,,Deroibam,292185,2068,286,18,"292185",2.40261094,Village,Rural,3046621.33018396,7134.66869597131,0.543419503455107,0.101983985152161
329,209888,"182862068235345",Deroi Darkhastar,Tingkhong,Dibrugarh,Assam,India,Deroi No.57 Darkhastar,,Deroi Darkhastar,292120,2068,286,18,"292120",3.23428564,Village,Rural,4103374.71629422,8056.28941665638,0.537313745897219,0.100838112609554
330,212330,"182862067235715",Deroighat Block,Moran,Dibrugarh,Assam,India,Deroighat Block No.1,,Deroighat Block,291956,2067,286,18,"291956",0.24795715,Village,Rural,314089.903622919,3041.01037797972,0.712772523824658,0.133766605770357
331,209886,"182862068235301",Deroi Grant,Tingkhong,Dibrugarh,Assam,India,Deroi Grant No.1,,Deroi Grant,292183,2068,286,18,"292183",5.47939188,Village,Rural,6949566.11757375,13502.2458689034,0.757572921617335,0.142174333270474
332,206400,"182862068235343",Deroi T E,Tingkhong,Dibrugarh,Assam,India,Deroi T.E. 44/188,,Deroi T.E.,292182,2068,286,18,"292182",2.24470888,Village,Rural,2847240.39001647,6715.44097762604,0.568109399661473,0.106617558279568
333,209889,"182862068235347",Deroi T E Co No 3 Darkhastor,Tingkhong,Dibrugarh,Assam,India,Deroi T.E. Co.No.3 Darkhastor,,Deroi T.E. Co Darkhastor,292113,2068,286,18,"292113",2.04511536,Village,Rural,2595331.66799081,8191.8435434342,0.423761068398494,0.0795275882312647
334,206519,"182862068235342",Deroi T E Co No 8 Darkhastor,Tingkhong,Dibrugarh,Assam,India,Deroi T.E. Co.No.8 Darkhastor,,Deroi T.E. Co Darkhastor,292112,2068,286,18,"292112",2.39836901,Village,Rural,3042804.83141534,9273.58287273725,0.462803099616385,0.0868546383402871
335,211467,"182862063234744",Dewanbari Bagisha,Dibrugarh West,Dibrugarh,Assam,India,Dewanbari Bagisha,,Dewanbari Bagisha,291129,2063,286,18,"291129",0.77798961,Village,Rural,989240.306311797,4586.01200447265,0.644382028680558,0.120931705298477
336,211464,"182862063234851",Dewanbari Bagisha,Dibrugarh West,Dibrugarh,Assam,India,Dewanbari Bagisha 24/149 No.Grant,,Dewanbari Bagisha,291127,2063,286,18,"291127",0.47974411,Village,Rural,610060.011459091,3607.60183914283,0.957513773531625,0.179697397391822
337,205309,"182862063234742",Dewanbari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dewanbari Gaon,,Dewanbari Gaon,291126,2063,286,18,"291126",0.73151889,Village,Rural,930379.261965493,4299.02549728037,0.753133411372178,0.141341166731463
338,210668,"182862063234743",Dewanbari Kaibatra Gaon No 1,Dibrugarh West,Dibrugarh,Assam,India,Dewanbari Kaibatra Gaon No.1,,Dewanbari Kaibatra Gaon,291171,2063,286,18,"291171",1.93286221,Village,Rural,2458787.76817316,9199.81635492997,0.701540597073734,0.131658700839243
339,205490,"182862063234741",Dewanbari Kaibatra Gaon No 2,Dibrugarh West,Dibrugarh,Assam,India,Dewanbari Kaibatra Gaon No.2,,Dewanbari Kaibatra Gaon,291172,2063,286,18,"291172",1.42183918,Village,Rural,1808329.94459629,5759.57125139406,0.768234492637016,0.144175199072412
340,205488,"182862068235516",Dhadumia,Tingkhong,Dibrugarh,Assam,India,Dhadumia No.1,,Dhadumia,292148,2068,286,18,"292148",1.13095125,Village,Rural,1435911.59156343,5426.44495305986,0.856210440602796,0.160685717583515
341,205224,"182862068235514",Dhadumia Bangali,Tingkhong,Dibrugarh,Assam,India,Dhadumia Bangali No.2,,Dhadumia Bangali,292150,2068,286,18,"292150",2.21481613,Village,Rural,2811500.89088875,7112.80478604189,0.772492424764767,0.14497428869679
342,205192,"182862063234673",Dhakeri Gaon,Dibrugarh East,Dibrugarh,Assam,India,Dhakeri Gaon,,Dhakeri Gaon,291095,2064,286,18,"291095",1.56102896,Village,Rural,1990454.89084104,6726.5116944201,0.503844379313031,0.0945568890556115
343,210518,"182862068235524",Dhamon,Tingkhong,Dibrugarh,Assam,India,Dhamon No.2,,Dhamon,292015,2068,286,18,"292015",2.4949511,Village,Rural,3171982.00449391,7709.95026915154,1.00938387767568,0.189431902497426
344,210900,"182862066235210",Dharia Gaon,Tengakhat,Dibrugarh,Assam,India,Dharia Gaon,,Dharia Gaon,291621,2066,286,18,"291621",1.96631695,Village,Rural,2502913.03993638,6129.70377614416,1.19036806617578,0.223397354004808
345,206454,"182862063234681",Dhariatoli Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dhariatoli Gaon,,Dhariatoli Gaon,291151,2063,286,18,"291151",0.59155427,Village,Rural,753334.092261036,4294.50130073364,0.64311367931304,0.120693673129513
346,206685,"182862066235150",Dhekiajan Gaon No 1,Tengakhat,Dibrugarh,Assam,India,Dhekiajan Gaon No.1,,Dhekiajan Gaon,291540,2066,286,18,"291540",1.70370642,Village,Rural,2167938.5741126,8745.21735842429,0.970934113131629,0.182216003562197
347,206597,"182862066235141",Dhekiajan Gaon No 2,Tengakhat,Dibrugarh,Assam,India,Dhekiajan Gaon No.2,,Dhekiajan Gaon,291541,2066,286,18,"291541",0.55217188,Village,Rural,702530.483735005,3495.12121330575,0.642923451747213,0.12065797296578
348,206780,"182862067235906",Dhemechi Gaon,Moran,Dibrugarh,Assam,India,Dhemechi Gaon,,Dhemechi Gaon,291932,2067,286,18,"291932",1.49275144,Village,Rural,1893555.18715983,8388.85081940227,0.957113890708741,0.179622351053566
349,210579,"182862067235911",Dhemechi Haladhibari,Moran,Dibrugarh,Assam,India,Dhemechi Haladhibari,,Dhemechi Haladhibari,291933,2067,286,18,"291933",2.60050981,Village,Rural,3298476.72108974,8600.44007448637,0.616340258326709,0.115669083193042
350,206540,"182862068235482",Dhomon,Tingkhong,Dibrugarh,Assam,India,Dhomon No.1`,,Dhomon`,292024,2068,286,18,"292024",2.16755693,Village,Rural,2755129.09625215,7360.53881986043,0.748185591944971,0.140412605390194
351,205353,"182862065235029",Dhopabor Gaon,Chabua,Dibrugarh,Assam,India,Dhopabor Gaon,,Dhopabor Gaon,291387,2065,286,18,"291387",2.36647277,Village,Rural,3020668.54111785,7646.92986112081,1.07208523469865,0.201199117739047
352,205183,"182862068235402",Dhowa Pather No 1,Tingkhong,Dibrugarh,Assam,India,Dhowa Pather No.1,,Dhowa Pather,292200,2068,286,18,"292200",2.94236603,Village,Rural,3731508.85919942,10551.7595192662,0.524930355256102,0.0985141115031393
353,209879,"182862068235374",Dhowa Pather No 2,Tingkhong,Dibrugarh,Assam,India,Dhowa Pather No.2,,Dhowa Pather,292226,2068,286,18,"292226",2.4402178,Village,Rural,3093897.93696253,12170.8705777141,0.896122427864207,0.168176033058725
354,211666,"182862068235825",Dhowa Pather No 3,Tingkhong,Dibrugarh,Assam,India,Dhowa Pather No.3,,Dhowa Pather,292201,2068,286,18,"292201",0.10891977,Village,Rural,138160.592378775,1961.14480915643,0.779836093003933,0.14635248095508
355,206577,"182862065235333",Dhumkala Chapori,Chabua,Dibrugarh,Assam,India,Dhumkala Chapori,,Dhumkala Chapori,291359,2065,286,18,"291359",1.10204173,Village,Rural,1410076.49830188,4511.00396232835,0.247644427755516,0.0464756334335734
356,206402,"182862068235350",Dhunahula Bamon,Tingkhong,Dibrugarh,Assam,India,Dhunahula Bamon,,Dhunahula Bamon,292125,2068,286,18,"292125",1.0285674,Village,Rural,1305230.4400313,4692.03068682922,0.605363878414587,0.113609136947342
357,206793,"182862069235685",Dhunda Nahar No 1,Naharkatiya,Dibrugarh,Assam,India,Dhunda Nahar No.1,,Dhunda Nahar,292271,2069,286,18,"292271",0.43440426,Village,Rural,552367.656489182,4134.57978160585,0.759743449735945,0.142581678067658
358,206472,"182862069235679",Dhunda Nahar No 2,Naharkatiya,Dibrugarh,Assam,India,Dhunda Nahar No.2,,Dhunda Nahar,292270,2069,286,18,"292270",0.72661001,Village,Rural,923928.031638333,5396.61051526308,0.65933887588401,0.1237386691145
359,206728,"182862064234923",Dibrual Changmai,Dibrugarh East,Dibrugarh,Assam,India,Dibrual Changmai,,Dibrual Changmai,291303,2064,286,18,"291303",1.59971044,Village,Rural,2039169.79123627,6456.80992719998,0.671402059713168,0.126002576745159
360,205463,"182862064234938",Dibrugarh Mb,Dibrugarh East,Dibrugarh,Assam,India,Dibrugarh (MB + OG) (Part),,Dibrugarh,249896,2064,286,18,"801586",8.74006218,Town,Urban,11147719.1036677,16866.4539244272,0.452752384279817,0.0849684123268001
361,211684,"182862063246021",Dibrugarh Mb,Dibrugarh East,Dibrugarh,Assam,India,Dibrugarh (MB + OG) (Part),,Dibrugarh,249896,2064,286,18,"801586",0.71863023,Town,Urban,916423.930679533,4327.70783061668,0.446950579021167,0.0838795827621785
362,205359,"182862063234797",Dibuwal Dihingia Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dibuwal Dihingia Gaon,,Dibuwal Dihingia Gaon,291115,2063,286,18,"291115",2.2338028,Village,Rural,2845470.66772022,7364.05845436878,0.976148476932236,0.183194587505243
363,206313,"182862068235339",Dichang Block,Tingkhong,Dibrugarh,Assam,India,Dichang Block,,Dichang Block,292114,2068,286,18,"292114",1.13440035,Village,Rural,1439942.57008534,5681.27299807219,0.784127452594488,0.147157843938895
364,205362,"182862063234805",Digali Dalani Gaon,Dibrugarh West,Dibrugarh,Assam,India,Digali Dalani Gaon,,Digali Dalani Gaon,291122,2063,286,18,"291122",3.31241009,Village,Rural,4215505.8730714,9553.05113986545,0.112972148014016,0.0212015759324343
365,205168,"182862066235123",Digboi Mukh,Tengakhat,Dibrugarh,Assam,India,Digboi Mukh,,Digboi Mukh,291685,2066,286,18,"291685",1.22241775,Village,Rural,1554340.89812289,5686.54501739411,0.963852166198194,0.180886928756608
366,206329,"182862066235135",Digboi Pather,Tengakhat,Dibrugarh,Assam,India,Digboi Pather,,Digboi Pather,291694,2066,286,18,"291694",0.43403397,Village,Rural,551911.392021114,3167.79357340074,0.398407227014778,0.0747694119663585
367,205454,"182862063234791",Dighala Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dighala Gaon,,Dighala Gaon,291084,2063,286,18,"291084",2.62196445,Village,Rural,3341956.19012412,8164.15008553169,0.838092848873588,0.157285574242768
368,212320,"182862069235596",Dighala Sonowal Gaon,Naharkatiya,Dibrugarh,Assam,India,Dighala Sonowal Gaon,,Dighala Sonowal Gaon,292352,2069,286,18,"292352",0.17257316,Village,Rural,219302.609045962,1975.63737288573,1.14128828048706,0.214186510258632
369,211568,"182862067235868",Dighalia,Moran,Dibrugarh,Assam,India,Dighalia,,Dighalia,291975,2067,286,18,"291975",0.1171238,Village,Rural,148570.975609544,1742.33654041237,1.47181396484375,0.276216537284751
370,211450,"182862067235867",Dighalia Block,Moran,Dibrugarh,Assam,India,Dighalia Block,,Dighalia Block,291907,2067,286,18,"291907",0.68246434,Village,Rural,865888.370928245,3894.96841293346,0.383422921584962,0.0719572950424101
371,205207,"182862069235682",Dighalia Gaon,Naharkatiya,Dibrugarh,Assam,India,Dighalia Gaon,,Dighalia Gaon,292272,2069,286,18,"292272",2.47472071,Village,Rural,3145980.78901241,9431.23776793774,0.851091073409463,0.159724961731887
372,211119,"182862069235684",Dighalia Gaon No 2,Naharkatiya,Dibrugarh,Assam,India,Dighalia Gaon No.2,,Dighalia Gaon,292273,2069,286,18,"292273",3.35372697,Village,Rural,4262863.8946142,13549.5750447447,0.847377849220762,0.159028097894429
373,206420,"182862066235214",Dighalia Hola Gaon,Tengakhat,Dibrugarh,Assam,India,Dighalia Hola Gaon,,Dighalia Hola Gaon,291614,2066,286,18,"291614",1.84338529,Village,Rural,2346210.9335066,7116.93481052813,1.01346287223273,0.190197410760742
374,206568,"182862068235455",Dighalia No 1,Tingkhong,Dibrugarh,Assam,India,Dighalia No.1,,Dighalia,292048,2068,286,18,"292048",2.46381359,Village,Rural,3130051.46261473,10184.4135381235,0.737244960553132,0.138359368098697
375,209900,"182862068235456",Dighalia No 2,Tingkhong,Dibrugarh,Assam,India,Dighalia No.2,,Dighalia,292049,2068,286,18,"292049",0.57037816,Village,Rural,724442.675071591,3829.1475397147,0.73750922354321,0.13840896255139
376,205286,"182862068235309",Dighalia No 2,Tingkhong,Dibrugarh,Assam,India,Dighalia No.2,,Dighalia,292097,2068,286,18,"292097",4.35333711,Village,Rural,5527855.41038027,10349.375323954,0.984641638919973,0.184788506200735
377,205137,"182862068235447",Dighalia No 3,Tingkhong,Dibrugarh,Assam,India,Dighalia No.3,,Dighalia,292070,2068,286,18,"292070",2.60472827,Village,Rural,3308579.06291191,10080.584252974,0.871685619150071,0.163589957069138
378,205477,"182862065234984",Dighalibari,Chabua,Dibrugarh,Assam,India,Dighalibari,,Dighalibari,291427,2065,286,18,"291427",3.57545172,Village,Rural,4564404.11505385,10427.9278755087,0.913658250402266,0.171466995296889
379,210349,"182862069235698",Dighali Bill,Naharkatiya,Dibrugarh,Assam,India,Dighali Bill No.1,,Dighali Bill,292243,2069,286,18,"292243",1.28876244,Village,Rural,1638979.63491489,5483.58193892018,1.16776434645841,0.21915529533488
380,206542,"182862069235689",Dighali Block Gaon,Naharkatiya,Dibrugarh,Assam,India,Dighali Block Gaon,,Dighali Block Gaon,292279,2069,286,18,"292279",0.82998775,Village,Rural,1055053.46605987,5975.00558726802,0.314978358682842,0.0591122476299139
381,211567,"182862067235899",Dihajan Gaon,Moran,Dibrugarh,Assam,India,Dihajan Gaon,,Dihajan Gaon,291927,2067,286,18,"291927",0.93018568,Village,Rural,1179045.14361472,5483.64855731051,1.02460364948531,0.192288209590534
382,205134,"182862066235105",Dihing Erasuti,Naharkatiya,Dibrugarh,Assam,India,Dihing Erasuti,,Dihing Erasuti,291667,2069,286,18,"291667",1.27349039,Village,Rural,1620658.90544496,6315.40491826219,0.9954153298434,0.186810413637223
383,211120,"182862066235103",Dihing Erasuti N C,Naharkatiya,Dibrugarh,Assam,India,Dihing Erasuti N.C.,,Dihing Erasuti N.C.,291666,2069,286,18,"291666",0.39460874,Village,Rural,502122.839978253,4230.44772973188,0.947231204838169,0.177767659268159
384,205318,"182862066235084",Dihing Holla,Tengakhat,Dibrugarh,Assam,India,Dihing Holla No.1,,Dihing Holla,291636,2066,286,18,"291636",5.70764455,Village,Rural,7260045.28544429,11190.9527894104,0.632584391737617,0.118717633070355
385,211472,"182862066235087",Dihing Holla Gaon,Tengakhat,Dibrugarh,Assam,India,Dihing Holla Gaon No.2,,Dihing Holla Gaon,291638,2066,286,18,"291638",1.06064145,Village,Rural,1349166.77932035,5179.04209647638,0.691147468764992,0.129708213901649
386,206524,"182862067235991",Dihingia Gaon No 2,Moran,Dibrugarh,Assam,India,Dihingia Gaon No.2,,Dihingia Gaon,291782,2067,286,18,"291782",1.07638299,Village,Rural,1367265.42465345,6698.8859058588,1.0049141313524,0.188593061528766
387,205386,"182862067235989",Dihingia Gaon No 3,Moran,Dibrugarh,Assam,India,Dihingia Gaon No.3,,Dihingia Gaon,291781,2067,286,18,"291781",0.85015539,Village,Rural,1079664.09515279,5784.90684031821,0.430953679357966,0.0808774314456362
388,211665,"182862067236324",Dihingia Nadikinar N C,Moran,Dibrugarh,Assam,India,Dihingia Nadikinar N.C. No.2,,Dihingia Nadikinar N.C.,291707,2067,286,18,"291707",1.86333722,Village,Rural,2366681.00970824,7275.07016909062,1.07021256330818,0.200847671959007
389,210526,"182862063234712",Dihing Kaibatra Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dihing Kaibatra Gaon,,Dihing Kaibatra Gaon,291214,2063,286,18,"291214",1.67277315,Village,Rural,2126112.75678011,5518.34622961706,1.01614285300106,0.190700364955702
390,205443,"182862063234690",Dihing Khamtighat Gaon,Dibrugarh West,Dibrugarh,Assam,India,Dihing Khamtighat Gaon,,Dihing Khamtighat Gaon,291231,2063,286,18,"291231",0.54855208,Village,Rural,698013.268818867,3454.37266596638,1.61152615333381,0.302436438605837
391,205319,"182862069235640",Dihing Kinar Badhari,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Badhari,,Dihing Kinar Badhari,292318,2069,286,18,"292318",2.33446233,Village,Rural,2968629.27762796,9672.53746610943,1.12717686134656,0.21153820862251
392,206672,"182862069235637",Dihing Kinar Bangali,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Bangali,,Dihing Kinar Bangali,292321,2069,286,18,"292321",0.53432109,Village,Rural,679150.249676173,3438.6402291273,1.2977654358106,0.243552706693808
393,205274,"182862066235097",Dihing Kinar Bangali,Tengakhat,Dibrugarh,Assam,India,Dihing Kinar Bangali No.2,,Dihing Kinar Bangali,291657,2066,286,18,"291657",1.15993767,Village,Rural,1475916.68151451,5150.79871468684,0.953324240681372,0.178911144316108
394,205527,"182862069235579",Dihing Kinar Bangali Block,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Bangali Block,,Dihing Kinar Bangali Block,292322,2069,286,18,"292322",4.17172818,Village,Rural,5303533.15628889,10813.9562842876,0.997042209224995,0.187115731428804
395,212325,"182862066235096",Dihing Kinar Bangali No 1,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Bangali No.1,,Dihing Kinar Bangali,291656,2069,286,18,"291656",0.16480264,Village,Rural,209496.322853571,1936.77204083576,0.837748890831357,0.157221023354092
396,205528,"182862069235583",Dihing Kinar Naga,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Naga,,Dihing Kinar Naga,292343,2069,286,18,"292343",3.14270687,Village,Rural,3994567.68467335,7772.22948499863,0.83112480386199,0.15597787550453
397,205167,"182862069235704",Dihing Kinar Nepali,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Nepali,,Dihing Kinar Nepali,292241,2069,286,18,"292241",2.27311095,Village,Rural,2891234.12389841,8340.19796694791,0.830065690410339,0.155779110811984
398,210516,"182862069235581",Dihing Kinar Tiyoki,Naharkatiya,Dibrugarh,Assam,India,Dihing Kinar Tiyoki,,Dihing Kinar Tiyoki,292325,2069,286,18,"292325",0.96935046,Village,Rural,1232417.0258685,5072.13682115257,0.770496051609516,0.144599627704815
399,205438,"182862063234823",Dihingmukh Reserve Forest,Dibrugarh West,Dibrugarh,Assam,India,,,,0,2063,286,18,,44.15556886,Reserve Forest,Rural,56145438.2351103,62297.6776108032,0.297196601108242,0.0557751305611719
